h;PEL_subproblem_main;mHydr_direct_subproblem_main;mHydr_sell_subproblem_main;mHST_in_subproblem_main;mHST_out_subproblem_main;mHST_subproblem_main;EBESS_subproblem_main;PBESSc_subproblem_main;PBESSd_subproblem_main;Ppurch_subproblem_main;Psell_subproblem_main;PPV_subproblem_main;PWT_subproblem_main ;Balance P ;Balance H2
1394;1120;20000;20000;0;0;829.5018;0;0;0;223.1876;0;0;896.8124;0;0
1395;1120;20000;20000;0;0;829.5018;0;0;0;199.0351;0;0;920.9649;0;0
1396;1120;20000;20000;0;0;829.5018;0;0;0;203.6535;0;0;916.3465;0;0
1397;1120;20000;20000;0;0;829.5018;0;0;0;131.4696;0;0;988.5304;0;0
1398;1120;20000;20000;0;0;829.5018;0;0;0;223.7837;0;0;896.2163;0;0
1399;1120;20000;20000;0;0;829.5018;0;0;0;319.1865;0;19.1706;781.643;0.0001;0
1400;1120;20000;20000;0;0;829.5018;0;0;0;313.6256;0;92.205;714.1694;0;0
1401;1120;20000;20000;0;0;829.5018;0;0;0;221.6787;0;196.9746;701.3467;0;0
1402;1120;20000;20000;0;0;829.5018;0;0;0;250.3414;0;241.2118;628.4468;0;0
1403;1120;20000;20000;0;0;829.5018;0;0;0;343.2129;0;265.9886;510.7985;0;0
1404;1120;20000;20000;0;0;829.5018;0;0;0;455.0604;0;277.3457;387.5939;0;0
1405;1120;20000;20000;0;0;829.5018;0;0;0;496.5626;0;270.4062;353.0312;0;0
1406;1120;20000;20000;0;0;829.5018;0;0;0;496.3;0;295.1256;328.5745;1.00E-04;0
1407;1120;20000;20000;0;0;829.5018;0;0;0;567.1852;0;273.1997;279.6152;0.0001;0
1408;1120;20000;20000;0;0;829.5018;0;0;0;576.5917;0;269.5105;273.8978;0;0
1409;1120;20000;20000;0;0;829.5018;0;0;0;605.8558;0;224.3465;289.7977;0;0
1410;1120;20000;20000;0;0;829.5018;0;0;0;671.188;0;108.4233;340.3887;0;0
1411;1120;20000;20000;0;0;829.5018;0;0;0;695.6113;0;0;424.3887;0;0
1412;1120;20000;20000;0;0;829.5018;0;0;0;591.6794;0;0;528.3206;0;0
1413;1120;20000;20000;0;0;829.5018;0;0;0;524.513;0;0;595.487;0;0
1414;1120;20000;20000;0;0;829.5018;0;0;0;527.0875;0;0;592.9125;0;0
1415;1118.0409;19965.0167;20000;0;34.9833;793.4365;0;0;0;522.475;0;0;595.5659;0;-1.28E-13
1416;1120;20000;20000;0;0;793.4365;0;0;0;442.4405;0;0;677.5595;0;0
1417;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;30.2009;0;1152.283;0;0
1418;1120;20000;20000;0;0;829.5018;0;0;0;6.1629;0;0;1113.8371;0;0
1419;1120;20000;20000;0;0;829.5018;0;0;0;50.1079;0;0;1069.8921;0;0
1420;1120;20000;20000;0;0;829.5018;0;0;0;129.5014;0;0;990.4986;0;0
1421;1120;20000;20000;0;0;829.5018;0;0;0;178.5482;0;0;941.4518;0;0
1422;1120;20000;20000;0;0;829.5018;0;0;0;175.6413;0;0;944.3587;0;0
1423;1116.0819;19930.0333;20000;0;69.9667;757.3712;0;0;0;110.2637;0;79.6296;926.1886;0;8.53E-13
1424;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;25.6136;227.6939;920.0019;1.00E-04;0
1425;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;24.8464;256.1295;890.799;0;0
1426;1120;20000;20000;0;0;829.5018;0;0;0;39.2723;0;275.866;804.8617;0;0
1427;1120;20000;20000;0;0;829.5018;0;0;0;119.1573;0;281.4965;719.3462;0;0
1428;1120;20000;20000;0;0;829.5018;0;0;0;164.1939;0;320.9749;634.8312;0;0
1429;1120;20000;20000;0;0;829.5018;0;0;0;331.4341;0;320.1191;468.4468;0;0
1430;1120;20000;20000;0;0;829.5018;0;0;0;366.9332;0;335.9041;417.1627;0;0
1431;1120;20000;20000;0;0;829.5018;0;0;0;417.0493;0;310.8649;392.0857;-0.0001;0
1432;1120;20000;20000;0;0;829.5018;0;0;0;374.4259;0;284.8615;460.7126;0;0
1433;1120;20000;20000;0;0;829.5018;0;0;0;376.2818;0;220.1136;523.6046;0;0
1434;1120;20000;20000;0;0;829.5018;0;0;0;392.2388;0;46.0035;681.7577;0;0
1435;1120;20000;20000;0;0;829.5018;0;0;0;234.7848;0;0;885.2152;0;0
1436;1120;20000;20000;0;0;829.5018;0;0;0;123.8378;0;0;996.1622;0;0
1437;1116.3355;19934.5629;20000;0;65.4371;762.0409;0;0;0;95.5928;0;0;1020.7427;0;-8.10E-13
1438;1115.8282;19925.5038;20000;0;74.4962;685.2406;0;0;0;0;0;0;1115.8282;0;1.41E-12
1439;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;67.7823;0;1189.8644;0;0
1440;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;95.5719;0;1217.6541;1.00E-04;0
1441;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;60.319;0;1182.4011;0;0
1442;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;1.384;0;1123.4661;0;0
1443;1120;20000;20000;0;0;829.5018;0;0;0;50.2308;0;0;1069.7692;0;0
1444;1120;20000;20000;0;0;829.5018;0;0;0;116.0429;0;0;1003.9571;0;0
1445;1120;20000;20000;0;0;829.5018;0;0;0;137.9711;0;0;982.0289;0;0
1446;1120;20000;20000;0;0;829.5018;0;0;0;137.9743;0;0;982.0257;0;0
1447;1114.1529;19895.5884;20000;0;104.4116;721.8609;0;0;0;39.2262;0;84.7464;990.1804;1.00E-04;-5.54E-13
1448;1122.0821;20000;20000;37.1807;0;757.9262;0;0;0;0;12.9838;222.3972;912.6687;0;0
1449;1122.0821;20000;20000;37.1807;0;793.9915;0;0;0;0;44.7189;266.2923;900.5087;0;0
1450;1122.0501;20000;20000;36.6085;0;829.5018;0;0;0;0;0;298.4095;823.6406;0;0
1451;1120;20000;20000;0;0;829.5018;0;0;0;46.5491;0;306.8936;766.5573;0;0
1452;1120;20000;20000;0;0;829.5018;0;0;0;64.3691;0;340.0029;715.628;0;0
1453;1120;20000;20000;0;0;829.5018;0;0;0;222.2017;0;333.6242;564.1741;0;0
1454;1120;20000;20000;0;0;829.5018;0;0;0;262.1407;0;352.4218;505.4375;0;0
1455;1120;20000;20000;0;0;829.5018;0;0;0;328.9369;0;322.7628;468.3003;0;0
1456;1120;20000;20000;0;0;829.5018;0;0;0;287.8066;0;291.6462;540.5473;1.00E-04;0
1457;1120;20000;20000;0;0;829.5018;0;0;0;248.5127;0;238.6603;632.827;0;0
1458;1120;20000;20000;0;0;829.5018;0;0;0;329.1025;0;50.3313;740.5661;-1.00E-04;0
1459;1120;20000;20000;0;0;829.5018;0;0;0;215.2111;0;0;904.7889;0;0
1460;1120;20000;20000;0;0;829.5018;0;0;0;95.1239;0;0;1024.8761;0;0
1461;1108.2456;19790.1;20000;0;209.9;613.11;0;0;0;38.8429;0;0;1069.4027;0;1.45E-12
1462;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;32.2045;0;1154.2866;0;0
1463;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;100.7286;0;1222.8108;1.00E-04;0
1464;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;106.9471;0;1229.0293;1.00E-04;0
1465;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;94.9653;0;1217.0474;0;0
1466;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;79.9344;0;1202.0165;0;0
1467;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;33.5886;0;1155.6707;0;0
1468;1120;20000;20000;0;0;829.5018;0;0;0;32.904;0;0;1087.096;0;0
1469;1120;20000;20000;0;0;829.5018;0;0;0;81.8256;0;0;1038.1744;0;0
1470;1120;20000;20000;0;0;829.5018;0;0;0;100.3764;0;0;1019.6236;0;0
1471;1114.1228;19895.05;20000;0;104.95;721.3059;0;0;0;10.395;0;96.5412;1007.1866;0;7.25E-13
1472;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;93.8005;252.9125;962.9701;0;0
1473;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;110.9357;295.2563;937.7616;1.00E-04;0
1474;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;17.4284;304.1398;835.3707;0;0
1475;1120;20000;20000;0;0;829.5018;0;0;0;108.8908;0;288.5621;722.5472;1.00E-04;0
1476;1120;20000;20000;0;0;829.5018;0;0;0;145.8799;0;322.6268;651.4932;-1.00E-04;0
1477;1120;20000;20000;0;0;829.5018;0;0;0;292.9953;0;318.5051;508.4996;0;0
1478;1120;20000;20000;0;0;829.5018;0;0;0;308.471;0;340.504;471.0251;1.00E-04;0
1479;1120;20000;20000;0;0;829.5018;0;0;0;341.3788;0;331.4676;447.1536;0;0
1480;1120;20000;20000;0;0;829.5018;0;0;0;304.1569;0;304.1363;511.7068;0;0
1481;1120;20000;20000;0;0;829.5018;0;0;0;286.8129;0;250.9612;582.2258;-1.00E-04;0
1482;1120;20000;20000;0;0;829.5018;0;0;0;371.9671;0;50.3622;697.6707;0;0
1483;1120;20000;20000;0;0;829.5018;0;0;0;215.3607;0;0;904.6393;0;0
1484;1120;20000;20000;0;0;829.5018;0;0;0;103.6431;0;0;1016.3569;0;0
1485;1106.2865;19755.1166;20000;0;244.8834;577.0447;0;0;0;32.435;0;0;1073.8515;0;-1.19E-12
1486;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;42.5368;0;1164.6189;0;0
1487;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;102.3677;0;1224.4498;0;0
1488;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;143.2087;0;1265.2908;0;0
1489;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;151.9243;0;1274.0065;1.00E-04;0
1490;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;136.8312;0;1258.9134;1.00E-04;0
1491;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;88.2295;0;1210.3117;1.00E-04;0
1492;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;6.8723;0;1128.9544;0;0
1493;1120;20000;20000;0;0;829.5018;0;0;0;72.978;0;0;1047.022;0;0
1494;1120;20000;20000;0;0;829.5018;0;0;0;112.4582;0;0;1007.5418;0;0
1495;1116.0819;19930.0333;20000;0;69.9667;757.3712;0;0;0;27.8018;0;91.5602;996.7198;-1.00E-04;8.53E-13
1496;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;49.5906;249.8228;921.8499;0;0
1497;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;68.0704;306.6947;883.4578;0;0
1498;1120;20000;20000;0;0;829.5018;0;0;0;16.958;0;315.5494;787.4925;-1.00E-04;0
1499;1120;20000;20000;0;0;829.5018;0;0;0;110.2442;0;316.8245;692.9313;0;0
1500;1120;20000;20000;0;0;829.5018;0;0;0;149.4268;0;342.7759;627.7972;-1.00E-04;0
1501;1120;20000;20000;0;0;829.5018;0;0;0;293.8918;0;347.6822;478.4261;0.0001;0
1502;1120;20000;20000;0;0;829.5018;0;0;0;337.5242;0;357.3489;425.1269;0;0
1503;1120;20000;20000;0;0;829.5018;0;0;0;398.7262;0;333.4909;387.783;1.00E-04;0
1504;1120;20000;20000;0;0;829.5018;0;0;0;383.8705;0;296.7156;439.4139;0;0
1505;1120;20000;20000;0;0;829.5018;0;0;0;389.6501;0;236.2911;494.0588;0;0
1506;1120;20000;20000;0;0;829.5018;0;0;0;428.1217;0;46.657;645.2213;0;0
1507;1120;20000;20000;0;0;829.5018;0;0;0;249.9981;0;0;870.0019;0;0
1508;1120;20000;20000;0;0;829.5018;0;0;0;81.1751;0;0;1038.8249;0;0
1509;1108.2456;19790.1;20000;0;209.9;613.11;0;0;0;28.2079;0;0;1080.0377;0;1.45E-12
1510;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;41.0403;0;1163.1225;1.00E-04;0
1511;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;120.3978;0;1242.4799;0;0
1512;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;141.6392;0;1263.7214;1.00E-04;0
1513;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;126.7975;0;1248.8796;0;0
1514;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;87.4369;0;1209.519;0;0
1515;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;40.6737;0;1162.7558;0;0
1516;1120;20000;20000;0;0;829.5018;0;0;0;29.8819;0;0;1090.1181;0;0
1517;1120;20000;20000;0;0;829.5018;0;0;0;123.2762;0;0;996.7238;0;0
1518;1120;20000;20000;0;0;829.5018;0;0;0;152.779;0;0;967.221;0;0
1519;1114.1228;19895.05;20000;0;104.95;721.3059;0;0;0;93.809;0;88.1066;932.2072;0;7.25E-13
1520;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;77.202;239.8184;959.4657;0;0
1521;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;85.5696;279.8744;927.7773;0;0
1522;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;6.2299;304.641;823.6709;-0.0001;0
1523;1120;20000;20000;0;0;829.5018;0;0;0;86.8904;0;309.3009;723.8087;0;0
1524;1120;20000;20000;0;0;829.5018;0;0;0;131.1293;0;338.1371;650.7336;0;0
1525;1120;20000;20000;0;0;829.5018;0;0;0;277.5118;0;340.1522;502.336;0;0
1526;1120;20000;20000;0;0;829.5018;0;0;0;322.2205;0;347.0048;450.7746;-1.00E-04;0
1527;1120;20000;20000;0;0;829.5018;0;0;0;380.3556;0;331.3045;408.3399;0;0
1528;1120;20000;20000;0;0;829.5018;0;0;0;340.7773;0;314.0185;465.2042;0;0
1529;1120;20000;20000;0;0;829.5018;0;0;0;316.7914;0;258.8253;544.3833;0;0
1530;1120;20000;20000;0;0;829.5018;0;0;0;373.7136;0;50.9171;695.3693;0;0
1531;1120;20000;20000;0;0;829.5018;0;0;0;222.585;0;0;897.415;0;0
1532;1120;20000;20000;0;0;829.5018;0;0;0;95.7498;0;0;1024.2502;0;0
1533;1108.2456;19790.1;20000;0;209.9;613.11;0;0;0;45.3497;0;0;1062.8959;0;1.45E-12
1534;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;26.9775;0;1149.0596;0;0
1535;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;77.7842;0;1199.8663;0;0
1536;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;95.0942;0;1217.1763;0;0
1537;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;88.6452;0;1210.7273;0;0
1538;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;83.2635;0;1205.3456;0;0
1539;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;52.8617;0;1174.9439;1.00E-04;0
1540;1120;20000;20000;0;0;829.5018;0;0;0;27.5137;0;0;1092.4863;0;0
1541;1120;20000;20000;0;0;829.5018;0;0;0;91.2625;0;0;1028.7375;0;0
1542;1120;20000;20000;0;0;829.5018;0;0;0;131.0694;0;0;988.9306;0;0
1543;1114.1228;19895.05;20000;0;104.95;721.3059;0;0;0;74.6874;0;88.1996;951.2358;0;7.25E-13
1544;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;31.7414;229.5424;924.2811;0;0
1545;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;61.9462;283.6548;900.3735;0;0
1546;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;11.0379;304.152;828.968;0;0
1547;1120;20000;20000;0;0;829.5018;0;0;0;80.3108;0;310.5378;729.1513;-1.00E-04;0
1548;1120;20000;20000;0;0;829.5018;0;0;0;152.8509;0;333.6705;633.4785;-1.00E-04;0
1549;1120;20000;20000;0;0;829.5018;0;0;0;300.2491;0;339.5614;480.1895;0;0
1550;1120;20000;20000;0;0;829.5018;0;0;0;329.5643;0;351.1408;439.2949;0;0
1551;1120;20000;20000;0;0;829.5018;0;0;0;377.7666;0;327.2818;414.9516;0;0
1552;1120;20000;20000;0;0;829.5018;0;0;0;328.5674;0;298.4174;493.0152;0;0
1553;1120;20000;20000;0;0;829.5018;0;0;0;279.8149;0;242.0743;598.1108;0;0
1554;1120;20000;20000;0;0;829.5018;0;0;0;337.8135;0;45.8315;736.355;0;0
1555;1120;20000;20000;0;0;829.5018;0;0;0;165.4039;0;0;954.5961;0;0
1556;1104.3275;19720.1333;20000;0;279.8667;540.9794;0;0;0;32.1146;0;0;1072.2129;0;-1.31E-12
1557;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;14.2374;0;1136.3196;1.00E-04;0
1558;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;115.8543;0;1237.9364;0;0
1559;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;151.7471;0;1273.8293;1.00E-04;0
1560;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;143.6798;0;1265.7619;0;0
1561;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;132.567;0;1254.6491;0;0
1562;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;108.9362;0;1231.0184;1.00E-04;0
1563;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;65.1826;0;1187.2647;0;0
1564;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;5.6781;0;1127.7602;0;0
1565;1120;20000;20000;0;0;829.5018;0;0;0;32.2157;0;0;1087.7843;0;0
1566;1118.3182;19969.9678;20000;0;30.0322;798.5407;0;0;0;55.9333;0;0;1062.3849;0;1.47E-12
1567;1115.8046;19925.0822;20000;0;74.9178;721.3059;0;0;0;0;0;90.0305;1025.7741;0;-7.39E-13
1568;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;99.011;249.3496;971.7435;0;0
1569;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;136.0116;288.1464;969.9473;0;0
1570;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;59.6594;311.238;870.5035;0;0
1571;1120;20000;20000;0;0;829.5018;0;0;0;55.8581;0;317.12;747.022;1.00E-04;0
1572;1120;20000;20000;0;0;829.5018;0;0;0;115.087;0;334.8177;670.0953;0;0
1573;1120;20000;20000;0;0;829.5018;0;0;0;258.9668;0;343.9935;517.0397;0;0
1574;1120;20000;20000;0;0;829.5018;0;0;0;304.3092;0;353.2289;462.462;1.00E-04;0
1575;1120;20000;20000;0;0;829.5018;0;0;0;360.1101;0;334.8841;425.0058;0;0
1576;1120;20000;20000;0;0;829.5018;0;0;0;306.6435;0;300.8901;512.4664;0;0
1577;1120;20000;20000;0;0;829.5018;0;0;0;268.6127;0;238.4986;612.8886;-1.00E-04;0
1578;1120;20000;20000;0;0;829.5018;0;0;0;372.9892;0;41.4968;705.514;0;0
1579;1120;20000;20000;0;0;829.5018;0;0;0;239.8613;0;0;880.1387;0;0
1580;1120;20000;20000;0;0;829.5018;0;0;0;144.1434;0;0;975.8566;0;0
1581;1112.931;19873.7679;20000;0;126.2321;699.3656;0;0;0;101.8437;0;0;1011.0873;0;1.08E-12
1582;1117.2737;19951.3154;20000;0;48.6846;649.1753;0;0;0;0;0;0;1117.2737;0;4.97E-13
1583;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;86.5357;0;1208.6178;0;0
1584;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;113.984;0;1236.0661;0;0
1585;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;92.2907;0;1214.3729;1.00E-04;0
1586;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;63.1241;0;1185.2062;0;0
1587;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;41.0085;0;1163.0906;0;0
1588;1120;20000;20000;0;0;829.5018;0;0;0;20.4996;0;0;1099.5004;0;0
1589;1120;20000;20000;0;0;829.5018;0;0;0;60.1555;0;0;1059.8445;0;0
1590;1115.0917;19912.351;20000;0;87.649;739.142;0;0;0;70.8129;0;0;1044.2788;0;1.25E-12
1591;1119.0311;19982.699;20000;0;17.301;721.3059;0;0;0;0;0;93.4952;1025.5359;0;-5.22E-13
1592;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;86.3997;245.8241;962.6577;0;0
1593;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;98.1182;290.231;929.9693;0;0
1594;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;4.7922;299.0241;827.8503;1.00E-04;0
1595;1120;20000;20000;0;0;829.5018;0;0;0;93.0917;0;298.0611;728.8472;0;0
1596;1120;20000;20000;0;0;829.5018;0;0;0;132.4821;0;340.1294;647.3885;0;0
1597;1120;20000;20000;0;0;829.5018;0;0;0;280.2831;0;343.7105;496.0065;0.0001;0
1598;1120;20000;20000;0;0;829.5018;0;0;0;313.9813;0;349.6818;456.3368;-1.00E-04;0
1599;1120;20000;20000;0;0;829.5018;0;0;0;360.3708;0;332.1404;427.4888;0;0
1600;1120;20000;20000;0;0;829.5018;0;0;0;308.756;0;305.5088;505.7352;0;0
1601;1120;20000;20000;0;0;829.5018;0;0;0;293.3698;0;247.6874;578.9428;0;0
1602;1120;20000;20000;0;0;829.5018;0;0;0;364.4599;0;44.929;710.6111;0;0
1603;1120;20000;20000;0;0;829.5018;0;0;0;245.4709;0;0;874.5291;0;0
1604;1120;20000;20000;0;0;829.5018;0;0;0;118.5966;0;0;1001.4034;0;0
1605;1117.8349;19961.3376;20000;0;38.6624;789.6437;0;0;0;83.1107;0;0;1034.7242;0;1.07E-12
1606;1112.3698;19863.7457;20000;0;136.2543;649.1753;0;0;0;0;0;0;1112.3698;0;5.12E-13
1607;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;91.4449;0;1213.5271;1.00E-04;0
1608;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;137.6462;0;1259.7283;0;0
1609;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;124.0454;0;1246.1275;0;0
1610;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;90.4502;0;1212.5324;1.00E-04;0
1611;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;38.5491;0;1160.6312;0;0
1612;1120;20000;20000;0;0;829.5018;0;0;0;20.6677;0;0;1099.3323;0;0
1613;1120;20000;20000;0;0;829.5018;0;0;0;90.2443;0;0;1029.7557;0;0
1614;1120;20000;20000;0;0;829.5018;0;0;0;116.7633;0;0;1003.2367;0;0
1615;1116.0819;19930.0333;20000;0;69.9667;757.3712;0;0;0;51.7073;0;93.3802;970.9944;0;8.53E-13
1616;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;75.411;244.9156;952.5775;0;0
1617;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;69.1614;278.8383;912.4053;1.00E-04;0
1618;1120;20000;20000;0;0;829.5018;0;0;0;42.8485;0;286.9868;790.1647;0;0
1619;1120;20000;20000;0;0;829.5018;0;0;0;140.4133;0;302.3027;677.284;0;0
1620;1120;20000;20000;0;0;829.5018;0;0;0;181.3363;0;336.3064;602.3573;0;0
1621;1120;20000;20000;0;0;829.5018;0;0;0;317.5755;0;348.3834;454.0411;0;0
1622;1120;20000;20000;0;0;829.5018;0;0;0;352.5102;0;357.4206;410.0692;0;0
1623;1120;20000;20000;0;0;829.5018;0;0;0;385.1463;0;340.4146;394.4391;0;0
1624;1120;20000;20000;0;0;829.5018;0;0;0;357.3969;0;310.2971;452.306;0;0
1625;1120;20000;20000;0;0;829.5018;0;0;0;346.8495;0;245.4187;527.7318;0;0
1626;1120;20000;20000;0;0;829.5018;0;0;0;418.9211;0;44.4645;656.6144;0;0
1627;1120;20000;20000;0;0;829.5018;0;0;0;259.5259;0;0;860.4741;0;0
1628;1120;20000;20000;0;0;829.5018;0;0;0;101.0945;0;0;1018.9055;0;0
1629;1110.2047;19825.0833;20000;0;174.9167;649.1753;0;0;0;31.7986;0;0;1078.406;-1.00E-04;1.59E-12
1630;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;40.5626;0;1162.6447;0;0
1631;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;103.1723;0;1225.2544;0;0
1632;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;115.5369;0;1237.619;0;0
1633;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;80.6918;0;1202.7739;0;0
1634;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;27.9929;0;1150.075;0;0
1635;1120;20000;20000;0;0;829.5018;0;0;0;32.5992;0;0;1087.4008;0;0
1636;1120;20000;20000;0;0;829.5018;0;0;0;94.896;0;0;1025.104;0;0
1637;1120;20000;20000;0;0;829.5018;0;0;0;147.3165;0;0;972.6835;0;0
1638;1120;20000;20000;0;0;829.5018;0;0;0;173.3426;0;0;946.6574;0;0
1639;1116.0819;19930.0333;20000;0;69.9667;757.3712;0;0;0;101.2754;0;87.6802;927.1262;-1.00E-04;8.53E-13
1640;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;25.4683;235.8609;911.6895;0;0
1641;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;42.6168;282.9167;881.7822;0;0
1642;1120;20000;20000;0;0;829.5018;0;0;0;47.6217;0;298.3396;774.0388;1.00E-04;0
1643;1120;20000;20000;0;0;829.5018;0;0;0;152.4054;0;299.929;667.6656;0;0
1644;1120;20000;20000;0;0;829.5018;0;0;0;216.4049;0;325.3386;578.2564;-1.00E-04;0
1645;1120;20000;20000;0;0;829.5018;0;0;0;354.9043;0;332.3745;432.7212;0;0
1646;1120;20000;20000;0;0;829.5018;0;0;0;369.7778;0;352.69;397.5322;0;0
1647;1120;20000;20000;0;0;829.5018;0;0;0;418.081;0;327.9625;373.9564;-0.0001;0
1648;1120;20000;20000;0;0;829.5018;0;0;0;369.3023;0;313.0615;437.6362;0;0
1649;1120;20000;20000;0;0;829.5018;0;0;0;396.3253;0;240.8772;482.7975;0;0
1650;1120;20000;20000;0;0;829.5018;0;0;0;496.3365;0;39.6867;583.9768;0;0
1651;1120;20000;20000;0;0;829.5018;0;0;0;318.588;0;0;801.412;0;0
1652;1120;20000;20000;0;0;829.5018;0;0;0;173.1506;0;0;946.8494;0;0
1653;1120;20000;20000;0;0;829.5018;0;0;0;120.334;0;0;999.666;0;0
1654;1112.1637;19860.0667;20000;0;139.9333;685.2406;0;0;0;43.0969;0;0;1069.0668;0;5.97E-13
1655;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;4.9942;0;1127.0764;1.00E-04;0
1656;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;33.3267;0;1155.4088;0;0
1657;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;23.0683;0;1145.1504;0;0
1658;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;33.1778;0;1155.26;1.00E-04;0
1659;1120;20000;20000;0;0;829.5018;0;0;0;16.9486;0;0;1103.0514;0;0
1660;1120;20000;20000;0;0;829.5018;0;0;0;92.2446;0;0;1027.7554;0;0
1661;1120;20000;20000;0;0;829.5018;0;0;0;154.6347;0;0;965.3653;0;0
1662;1120;20000;20000;0;0;829.5018;0;0;0;172.2187;0;0;947.7813;0;0
1663;1116.0819;19930.0333;20000;0;69.9667;757.3712;0;0;0;113.0195;0;84.9269;918.1355;0;8.53E-13
1664;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;15.2056;241.1516;896.1361;0;0
1665;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;35.5762;275.2281;882.4302;0;0
